,NATIVA - K97WGRHFR ICT AUTO,3897000,;
,OUTLANDER - CU4WXRHEZR,3654000,;
,OUTLANDER-CW5WXTSHZR,4060000,;
,OUTLANDER-CW5WXTSHZR LEATHER SEAT,4234000,;
,PAJERO MINI,938325,;
,PAJERO - V31WNHERK A/C,3196960,;
,PAJERO - V31VNDRK1 A/C,2861720,;
,PAJERO - V36WHNRK,3306000,;
,PAJERO - V44W,3951120,;
,PAJERO - V46W,4524000,;
,PAJERO - V46W,4524000,;
,PAJERO - V55W,5946620,;
,PAJERO - V73WLRXVR,5336000,;
,PAJERO-V73WLNHVR OPT D54,5336000,;
,PAJERO - V75W,6293000,;
,PAJERO - V76WLNDFR,4129600,;
,PAJERO - V78WLYXFQR,5626000,;
,PAJERO - V93WLRXVR MPI GLS,6479760,;
,PAJERO - V96WLNHFR GLS,4865910,;
,PAJERO - V96WLNXFR GLX,5108640,;
,PAJERO - V96WLNDFR GL,4268400,;
,PAJERO - V98WLYHZQR,6150900,;
,PAJERO - V98WLYXZSR DI DC GLS,6757000,;
,ROSA BE637JRMSH,3750000,;
,ROSA BUS BE637JRSH,3475000,;
,ROSA BUS BE637JRMSH,5500000,;
,PAJERO IO,2198200,;
,PAJERO IO,2402400,;
,MITSUBISHI MINIBUS,1000000,;
,SHOGUN,5946620,;
,MITSUBISHI CARISMA,1978380,;
,MITSUBISHI AIRTREK,2450000,;
,DION EXCEED,2925590,;
,GRANDIS/CHARIOT,3478840,;
,RVR,3000000,MITSUBISHI:;
NISSAN:;,CIVILIAN BUS W41 FLEET VERSION,6500000,;
,CIVILIAN BUS W41 TOURIST VERSION,6900000,;
,CUBE,1835400,;
,DATSUN,990000,;
,HARDBODY J21 NML(4X2)-MANUAL,1825000,;
,HARDBODY J05/J21,1495000,;
,HARDBODY J22/J20,1995000,;
,HARDBODY J21,1625000,;
,HARDBODY J23/J25,2100000,;
,HARDBODY J24/J28,2450000,;
,HARDBODY J26/J29,2750000,;
,HARDBODY J43/J48,2475000,;
,HARDBODY J43 HIGHRIDER,2475000,;
,HARDBODY J44(4X2),2425000,;
,HARDBODY J45,2775000,;
,HARDBODY J46(4X2)-MANUAL,1975000,;
,HARDBODY J66/J70 (LUXURY)/,2950000,;
,HARDBODY J81 4X4-MANUAL,2385000,;
,HARDBODY J83,2980000,;
,HARDBODY J84 4X4,3090000,;
,HARD BODY J84 4X4-MANUAL,3190000,;
,HARD BODY J84 4*4,3090000,;
,HARD BODY J85 (LUXURY),2980000,;
,HARD BODY J85 (LUXURY) NML,3580000,;
,HARD BODY J86 TD 4X4,3468000,;
,HARD BODY 4X2 X56,1832000,;
,HARD BODY 4X2 X56 WITH A/C,1948800,;
,HARD BODY 4X4 X82,2280000,;
,HARD BODY 4X2 X40,2595000,;
,NAVARA  4X4 D/CAB SE-6M/T STD,3300000,;
,NAVARA  4X4 D/CAB LE-6M/T WIDE,3675000,;
,NAVARA  4X4 D/CAB LE-5A/T WIDE,3900000,;
,MINI BUS E24 P,2475000,;
,MINI BUS E24 D,2680000,;
,PATROL TDI GL Y61,6850000,;
,PATROL 3.0L TDI GRX Y61,7850000,;
,PATROL STD Y61(PROJECT VEHICLE),5250000,;
,PATROL Y61 GL 4.2 GL,5750000,;
,PATROL Y61 4.2L SGL,7675000,;
,PATROL GRX(AUTO) Y61,8528000,;
,PATROL PICK UP,3390000,;
,F B14/16,1471500,;
,F B14,1525500,;
,F B15,1782000,;
,F B16,1782000,;
,SUNNY N161300 FE,1695000,;
,SUNNY N16 1300EX,1795000,;
,SUNNY N16 1300 EX-S WITH A/C,2295000,;
,SUNNY N16 SUPER SALOON 1600,1995000,;
,SKYLINE,3100000,;
,TIIDA 1.6 SC11 MANUAL,2475000,;
,TIIDA 1.6 SC11 AUTOMATIC,2575000,;
,TIIDA 1.8 SC11 MANUAL,2595000,;
,TIIDA 1.8 SC11 AUTOMATIC,2695000,;
,X-TRAIL MPFI M/T NT31,3850000,;
,X-TRAIL ETI M/T NT31,4490000,;
,X-TRAIL MPFI CVT(NEW) NT31,4775000,;
,X-TRAIL 2.0L P NT30,2995000,;
,X-TRAIL 2.2L D NT30,3575000,;
,X-TRAIL 2.5L P NT30,3985000,;
,CARAVAN QD32,3176280,;
,EXPERT,2150000,;
,ADVAN,1729000,;
,TERRANO II 2.4L/MISTRAL,3880000,;
,TERRANO II/MISTRAL,3995000,;
,MISTRAL,3880000,;
,MISTRAL,3995000,;
,MURANO,5775000,;
,LIBERTY,2350000,;
,MARCH/MICRA,1219450,;
,PRESEA,1525500,;
,PRESAGE,3213000,;
,PICK-UP (HIGHRIDER),1600000,;
,PRIMERA,2178000,;
,ALMERA TINO,1700000,;
,CEFIRO/LAUREL,2487520,;
,TEANA,2860640,;
,PULSAR,1726730,;
,PRAIRIE,2995000,;
,SENTRA,1980000,;
,PATHFINDER R51 6M/T TDI,5750000,;
,PATHFINDER R51 5A/T,6600000,;
,AVENIR,2995000,;
,SERENA,3300000,;
,SERENA,3800000,;
,MAXIMA,2167160,;
,BLUEBIRD,1960200,;
,WINGROAD,1995000,;
,WINGROAD,2410070,;
,VANETTE,1800000,;
,FAIRLADY 350Z EFI DOHC ECCS,2290000,NISSAN:;
NISSAN DIESEL:;,CB 31 SXN,7607900,;
,CB 31 SXN (LUXURY BUS - 2X2),7867100,;
,CB 31SNX D/F,6381700,;
,CB 46 TURBO (SXN),6381700,;
,CB 46L TURBO,6877100,;
,CWB 450 PPNA (PM),9386790,;
,CWB 450 PPNA (RIGID),9843760,;
,MKB 210 L SWB 4X2 SHORT WHEEL BASE/COWL CHASSIS ONLY,4046210,;
,MKB 210 L SWB 4X2 SEMI LUXURY BUS(3X2),5386210,;
,MKB 210 L SWB 4X2 DELUXE BUS(3X2),5596210,;
,MKB 210 LWB 4X2 LONG WHEEL BASE BUS/COWL CHASSIS ONLY,4564300,;
,MKB 210 LWB 4X2 SEMI LUXURY BUS(3X2 SEATING),6044300,;
,MKB 210 LWB 4X2 SEMI LUXURY BUS(3X2 FABRIC SEATING),6184300,;
,MKB210 HHRB UD FIGHTER 4X2,4801570,;
,MKB210S (BUS),3103900,;
,NH 41 H5 4X2 CHASSIS COWL ONLY,3173270,;
,NH 41 H5 4X2 SEMI LUXURY BUS,3698400,;
,NH 41 H5 4X2 DELUXE,3783400,;
,NH 41 H5 4X2 BUS CHASSIS COWL ONLY,3032400,;
,NH 41 H5 4X2 SEMI LUXURY BUS,3982400,;
,NH 41 H5 4X2 DELUXE,3982400,;
,NU 41 TRUCK,2434260,;
,PKF210 BUS,4351000,;
,PKF210 TRUCK,5337160,;
,MKB210 ,3138000,;
,PKF 210,4933620,;
,NU41,2155290,;
,NU41,2153790,;
,PKF 210 ,4500000,;
,PKF 210 NHRQ 4X2 TURBO,6862580,;
,PKF 210 NHRQ 6X2 TURBO,7558580,;
,NISSAN DIESEL HTNA,7364000,;
,IVECO AT720,8100000,;
,NISSAN DIESEL CB31,5949700,;
,NISSAN ATLAS,2750000,NISSAN DIESEL:;
OPEL:;,CORSA 1.7D,1495000,;
,CORSA 140I,1250000,;
,ASTRA CDE SALOON,2434000,;
,OPEL KADETTE,2434000,OPEL:;
PEUGEOT:;,202GL,1343020,;
,206,1625000,;
,207,1625000,;
,305 GR,1700000,;
,307 ESTATE,2200000,;
,307 XR 1.6,2100000,;
,307 XT 1.6 SAL,2250000,;
,307 XT AUTO,2600000,;
,405GR,2100000,;
,406 SR,2675000,;
,406 SR ESTATE,2850000,;
,406 ST 2.0,3200000,;
,407 ST 1.8,2825000,;
,407 CF 2.0E,3650000,;
,PARTNER COMBI,1700000,;
,PARTNER VAN,1500000,;
,407 SP 2.0 HDI AUTO,4750000,;
,407 SP 2.0 HDI ,4400000,;
,407 SP 2.0 HDI AUTO,4750000,;
,504GR,2450000,;
,504,1895000,;
,505,2750000,;
,607,5300000,;
,607,6500000,;
,BOXSTER,7721080,;
,BOXSTER S,9408040,;
,BOXSTER SPYDER,9927100,;
,CAYMAN,8337470,;
,CAYMAN S,9975760,;
,CAYMAN R,10754400,;
,911 CARRERA,12619700,;
,912 CARRERA S,14674800,;
,911 CARRERA CABRIOLET,14404000,;
,911 CARRERA S CABRIOLET,16464100,;
,911 CARRERA 4,13641700,;
,911 CARRERA 4S,15701700,;
,911 CARRERA 4 CABRIOLET,15425900,;
,911 CARRERA 4S CABRIOLET,17486000,;
,911 CARRERA GTS,16723600,;
,911 CARRERA GTS CABRIOLET,18313200,;
,911 TARGA 4,14939300,;
,911 TARGA 4S,16999300,;
,911 TURBO,21979100,;
,911 TURBO S,26066700,;
,911 TURBO CABRIOLET,23812100,;
,911 TURBO S CABRIOLET,27915900,;
,911 GT3,18767400,;
,911 GT3 RS,21979100,;
,911 GT2 RS,39740800,;
,PANAMERA,12068300,;
,PANAMERA 4,12798200,;
,PANAMERA S,14566200,;
,PANAMERA 4S,15361000,;
,PANAMERA TURBO,21946700,;
,CAYENNE,7545090,;
,CAYENNE TIPTRONIC S,7764790,;
,CAYENNE DIESEL,7545090,;
,CAYENNE S,10332600,;
,CAYENNE S HYBRID,10981400,;
,CAYENNE TURBO,16999300,PEUGEOT:;
RENAULT:;,LAGUNA ESTATE,2295000,;
,LAGUNA SALOON,2070000,;
,MEGANE II -SEDAN,2425000,;
,MEGANE II -SEDAN,2450000,;
,MEGANE CLASSIC,1485000,;
,PRIME MOVER 6X4,7200000,;
,PRIME MOVER 6X2,6300000,;
,KANGOO (COMBI)-MANUAL,1885000,;
,KANGOO EXPRESS (PANEL VAN)-MANUAL,1450000,;
,KANGOO EXPRESS (PANEL VAN)-MANUAL-WITH A/C,1540000,;
,TRUCK VF6RG06A1REP,8000000,;
,MIDLUM TRUCK 150.05 4X2,4610790,RENAULT:;
SCANIA:;,F114,7500000,;
,P114 340/380 4X2 DAY CAB,5906200,;
,P114 340/380 4X2 SLEEPER CAB,6228360,;
,P114 340/380 6X2 SLEEPER CAB,7840000,;
,P114 340/380 6X2 DAY CAB,7006910,;
,P94GB,9992000,;
,P94 260/310 4X2 SLEEPER CAB,6800000,;
,P94 260/310 4X2 DAY CAB,5584080,;
,P94 260/310 6X2 SLEEPER CAB,7006910,;
,P94 260/310 6X2 DAY CAB,6684750,;
,P118 CB8X4HZ340 DAY CAB,9871510,;
,P124 (6X4),12906800,;
,P124 360/400 6X4 SLEEPER CAB,8800000,;
,P124 380/400 6X4 SLEEPER CAB,8800000,;
,P124 420/400 6X4 SLEEPER CAB,8800000,;
,P124 360/400 6X4 DAY CAB,8200000,;
,P124 360/400 6X2 SLEEPER CAB,7329060,;
,P124 360/400 6X2 DAY CAB,7651220,;
,P124 4X2 SLEEPER CAB,6550520,;
,P124 4X2 DAY CAB,6228360,;
,F94,5900000,;
,P94,5900000,SCANIA:;
SKODA:;,SKODA FABIA 1.4 SEDAN MANUAL,1795000,;
,SKODA FABIA 1.4 COMBI MANUAL,1895000,;
,SKODA OCTAVIA 1.6 SEDAN AUTO,2650000,;
,SKODA OCTAVIA 1.6 SEDAN MANUAL,2445000,;
,SKODA OCTAVIA 1.6 COMBI AUTO,2795000,;
,SKODA OCTAVIA 1.6 COMBI MANUAL,2695000,SKODA:;
SUBARU:;,FORESTER WAGON 2.0 AUTO (SG5),3575000,;
,FORESTER WAGON 2.0 MANUAL (SG5),3355000,;
,FORESTER 2.0XS WAGON MANUAL(SH5),4200000,;
,FORESTER 2.0XS WAGON AUTO(SH5),4350000,;
,FORESTER 2.0XT MANUAL AWD,5100000,;
,FORESTER 2.0XT AUTO AWD,5250000,;
,FORESTER WAGON 2.5XT,5400000,;
,IMPREZA 1.5R - MANUAL ALLOY RIMS,3300000,;
,IMPREZA 1.5R - AUTO ALLOY RIMS,3400000,;
,IMPREZA WAGON 1.5 GG2,2274800,;
,IMPREZA 1.5R - MANUAL,2825000,;
,IMPREZA 1.5R - AUTO,3000000,;
,IMPREZA SPORTS WAGON TS AUTO,2360000,;
,IMPREZA SPORTS WAGON TS MANUAL,2245000,;
,IMPREZA SALOON 1.6TS - AUTO,2221400,;
,IMPREZA SALOON 1.6TS - MANUAL,2135000,;
,IMPREZA 2.0L GX WAGON AWD,2500000,;
,IMPREZA SALOON 2.0L GX,2410000,;
,IMPREZA WRX SALOON 2.5 TURBO AWD,3700000,;
,LEGACY 2.0 R SALOON AWD MANUAL,3950000,;
,LEGACY 2.0I AUTO (SALOON),4200000,;
,LEGACY 2.0 R WAGON AWD AUTO,4300000,;
,LEGACY 2.0I WAGON AWD MANUAL,4100000,;
,LEONE,2745000,;
,OUTBACK WAGON AWD (MANUAL) 6 SPEED,4800000,;
,OUTBACK WAGON AWD AUTO CVT,4950000,;
,OUTBACK WAGON AWD AUTO,6200000,;
,LEGACY WAGON GL AWD AUTO,3830000,;
,LEGACY WAGON GX,4787500,;
,TRIBECA B9 3.0,6150000,;
,TRIBECA 3.6,6950000,SUBARU:;
SUZUKI:;,JIMNY 1.3 JX,1850000,;
,GRAND VITARA 2.4 (MANUAL),3795000,;
,GRAND VITARA 2.4 (AUTO),3995000,;
,SX4 1.6,2600000,;
,SUZUKI ESCUDO,1665000,;
,SUZUKI ESCUDO,2083870,;
,SWIFT,1700000,SUZUKI:;
SSANG YONG:;,MUSSO 602EL,2400000,;
,MUSSO 601,2400000,;
,REXTON,7141380,;
,KORANDO,2400000,SSANG YONG:;
TATA:;,207 DI S/CAB P/UP BASIC,1250000,;
,208 DI D/CAB P/UP BASIC VERSION,1630000,;
,LPK 1615 T.C,3000000,;
,LPK 2523 (6X4) TIPPER,6865000,;
,LPK 2516 (6X4) TRANSIT MIXER STATOR,6475000,;
,LPK 2516 TIPPER (6X4),4990000,;
,LPK 2516 TIPPER (6X4) MIXER STATOR,6450000,;
,LPK 2516 TIPPER (6X4) MIXER GREAVES,6351000,;
,LPO 1316 BUS,2800000,;
,LPT 1518 CAB/ CHASSIS,3640000,;
,LPT 1518 TIPPER,3900000,;
,LPT 1518 SLEEPER CAB/CHASSIS,3695000,;
,LPT 1518 TCM 7.6TM,5500000,;
,LPT 1518 TCM 9.6TM,5625000,;
,LPT 2515 (6X2) CAB/CHASSIS,3995000,;
,LPT 2515 (6X2) TCM 9.6TM,6124000,;
,LPT 2515 (6X2) TCM 11.9 TM,6435000,;
,LPT 2515 (6X4) TCM 7.6 TM,5999000,;
,LPT 2516 (6X4)CAB/ CHASSIS,4491000,;
,LPT 2516 (6X4) TIPPER CHASSIS,4440000,;
,LPT 2516 (6X4) TIPPER ,4880000,;
,LPT 2518 TIPPER,5325000,;
,LPT 1918 (6X2) CAB/CHASSIS,4295000,;
,LPT 509 (TIGER),1650000,;
,LPT 709/34 CAB/CHASSIS,1825000,;
,LPT 709/34 DSLB,2111000,;
,LPT 709/38 LONG WHEEL BASE CAB CHASSIS,1883000,;
,LPT 713 S (BUS),1870000,;
,LPT 713 S DSLB,2152000,;
,LPT 713 S TIPPER,2152000,;
,LPT 713 S CAB CHASSIS,2095000,;
,LPT 913 CAB CHASSIS,2784000,;
,LPT 1116 TC,2688000,;
,LPTA 713 4X4 CAB/CHASSIS,3602000,;
,SA 1212 4X4 CAB CHASSIS,4150000,;
,TATA ACE,669000,;
,TATA SUMO,1600000,;
,407/31,1295000,;
,LPK1615/13,3400000,;
,XENON SC 4X2,1587000,;
,XENON SC A/C 4X2,1638000,;
,XENON SC A/C 4X4,1893000,;
,XENON DC  A/C 4X2,2102500,;
,XENON DC A/C 4X4,2420000,;
,SFC 407 DT DSLB,1677500,;
,LP 713 BUS CHASSIS,1790000,;
,LP 713 28 SEATER MARCOPOLO BUS,3150000,;
,LP 909 BUS CHASSIS,1975000,;
,LP 909 40 SEATER MARCOPOLO BUS,3228000,;
,LPO 1316TC BUS CHASSIS,2938000,;
,LPO 1316TC STAR BUS 60 SEATER,5667000,TATA:;
TIGGO:;,TIGGO,1734610,;
,QQ3 0.8L BASIC,662856,;
,ZX ADMIRAL PICK UP 2.2 LS,1259920,TIGGO:;
TOYOTA:;,ALLION 1490,2195000,;
,ALLION 1800,2333900,;
,ALLION 2000,2609000,;
,AVANZA F602RM MIDDLE SPEC,1918000,;
,AVANZA F602RM SPEC,2207000,;
,AVENSIS AUTO AZT250R-AEPGK(4 SPEED),3549600,;
,CALDINA 1490,1571400,;
,CALDINA 1590,1665000,;
,CALDINA 1800,2014770,;
,CALDINA 2000,2284630,;
,CAMI 1290cc,1471500,;
,CAMI 1760cc,2364600,;
,CAMRY AUTO  ACV40R-AEANKW 2000,3895300,;
,CAMRY AUTO  ACV40R-AEANKW 2400,5218000,;
,CAMRY AUTO  SV40,2383170,;
,CAMRY AUTO  SV41,3036600,;
,CARINA 1590,1964040,;
,CARINA 1760,2307540,;
,CARINA 1990,2609100,;
,CELICA 1400,1826370,;
,CELICA 1900,2087280,;
,CELICA 2000,2609100,;
,CELICA 2200,2870010,;
,CHASER,2539800,;
,COASTER,3830000,;
,CONDOR 4X2,1855000,;
,CONDOR 4X4 FULLY LOADED,2677000,;
,COROLLA AE 1490,1746000,;
,COROLLA AE 1580,2013800,;
,COROLLA G TOURING, 1571400,;
,COROLLA L TOURING,1571400,;
,COROLLA NRE150R-DEFDK(A),2275000,;
,COROLLA NRE150R-DEFDK(A) WITH AC,2299800,;
,COROLLA NRE150R-DEFDK(B),2399800,;
,COROLLA NZE 120R (A) STANDARD,1637000,;
,COROLLA NZE 120R (A/C),1746000,;
,COROLLA NZE 120R (B) FULLY LOADED,1895000,;
,COROLLA NZE 121 SAL,2195000,;
,COROLLA NZE 121 SW,2195000,;
,COROLLA STARLET,1471500,;
,COROLLA TOURING,1571400,;
,COROLLA ZRE151R-DEMNK-(LOADED SPEC) B,2499000,;
,COROLLA ZRE152R-DEFNK (MANUAL),2658000,;
,COROLLA ZRE152R-DEPNK (AUTO),2754000,;
,COROLLA ZZE 122R,2333900,;
,COROLLA ZZE121R,2071980,;
,COROLLA ZZE150R-DEMDK-(BASIC SPEC ) WITH AC,2013000,;
,COROLLA ZZE150R-DEMDK-(BASIC SPEC) A,1857000,;
,COROLLA ZZE150R-DEMNK-(LOADED SPEC ) B,2128000,;
,CORONA,1885680,;
,CORSA,1471500,;
,CROWN,2952000,;
,DUET,1084000,;
,DYNA 3.6L,2619640,;
,DYNA 4.0L,2863000,;
,ESTIMA,2952000,;
,FIELDER(NZE 121),2421000,;
,FORTUNER LAN50 - LX,3950000,;
,FORTUNER LAN50-NKMSEN 3.0L  HI-SPEC,4950000,;
,FORTUNER LAN50-NKMSEN 3.0L  ME-SPEC,4750000,;
,FORTUNER LAN50R - NKMSEN HI SPEC,4487000,;
,FORTUNER LAN50R - NKMSEN ME SPEC,4147000,;
,FUNCARGO,1535000,;
,FUNCARGO,1772980,;
,HARRIER,4360340,;
,HARRIER,5926100,;
,HARRIER 2WD,4480980,;
,HARRIER 4WD,4756740,;
,HARRIER HYBRID,6755940,;
,HARRIER LEXUS RX300,4950000,;
,HARRIER LEXUS RX350,5775000,;
,HARRIER LEXUS RX400,6600000,;
,HARRIER LEXUS RX450,8500000,;
,HIACE (LH114),2197500,;
,HIACE (RZH114),2055000,;
,HIACE BB42R-BRMRS,5464000,;
,HIACE KDH212R-JEMDY ,3982000,;
,HIACE KDH212R-JEMDY WITH A/C,4182000,;
,HIACE LH113,2496100,;
,HIACE LH172,2635740,;
,HIACE LH212R-LEMDE,2734060,;
,HIACE REGIUS ACE,2372180,;
,HIACE TRH203R - REMDK STD BODY,3553000,;
,HIACE TRH212R,2638690,;
,HILUX KUN15R-TRMDYN 4X2 PICK UP,2119000,;
,HILUX KUN25R-PRMDHN-4X4  DELUXE,3895000,;
,HILUX KUN25R-PRMDHN-STD 4X4 PICK UP,3263000,;
,HILUX KUN25R-TRMDHN PICK UP,2150000,;
,HILUX KUN25R-TRMDYN 4X4 PICK UP,2597000,;
,HILUX KUN35R-PRMDHN 4X2 PICK UP,2895000,;
,HILUX LN 145,1555000,;
,HILUX LN166,2433000,;
,HILUX LN167 PICK UP,2700000,;
,HILUX P/UP D/CAB 4X4,2433000,;
,HILUX P/UP S/CAB 4X2,1390000,;
,HILUX P/UP S/CAB 4X2,1555000,;
,HILUX P/UP S/CAB 4X4,1899000,;
,HILUX PICK-UP KUN15T,1750000,;
,HILUX SURF,4750000,;
,HILUX TGN15 PICK UP,1766700,;
,HILUX TGN15R-TRMDKN 4X2 SINGLE CAB PICK UP,2204000,;
,HILUX VIGO DOUBLE CAB 4X4 3.0G,4808320,;
,HILUX VIGO DOUBLE-CAB 4X2 2.5G,2810070,;
,HILUX VIGO DOUBLE-CAB 4X2 2.7E PETROL,3147210,;
,HILUX VIGO DOUBLE-CAB 4X2 3.0G AUTO,4356740,;
,HILUX VIGO DOUBLE-CAB 4X4 2.5E,3853240,;
,HILUX VIGO STANDARD CAB 4X2 2.5J POWER,2135600,;
,HILUX VIGO STANDARD CAB 4X2 2.7J POWER PETROL,2729880,;
,HILUX VIGO STANDARD CAB 4X2 3.0J POWER D4D,3201790,;
,INNOVA ,2047870,;
,INNOVA 2.5L,2938890,;
,INNOVA 2L ,2348760,;
,IPSUM/GAIA,2350000,;
,IST 1.5L,1920000,;
,KLUGER,4480980,;
,LAND CRUISER (HZJ 105R-GCMRS),5231000,;
,LAND CRUISER HDJ 100 /101,8275000,;
,LAND CRUISER HZJ 105R - GNMNS,5708000,;
,LAND CRUISER HZJ 78R - RJMRS (TRV) HARDTOP,5940000,;
,LAND CRUISER HZJ 78R-RJMRS(AMB),4611000,;
,LAND CRUISER HZJ 78R-RJMRS(T/C) HARDTOP,5896990,;
,LAND CRUISER HZJ 79R-TJMRS 4X4 H/DUTY PICK UP,3417000,;
,LAND CRUISER HZJ78R-RJMRS,6237000,;
,LAND CRUISER KDJ150-GKAEY TX-L AUTO,6694000,;
,LAND CRUISER KDJ150-GKAEY VX,8141000,;
,LAND CRUISER KDJ150-GKAEY VX-L,8514000,;
,LAND CRUISER KDJ150-GKFEY TX-L MANUAL,6346000,;
,LAND CRUISER KDJ95/KZJ95/KZJ78,4756000,;
,LAND CRUISER KZJ120R-GKMETQ TURBO PRADO,5679000,;
,LAND CRUISER KZJ120R-GKPETQ TURBO DIESEL 3.0L,6726000,;
,LAND CRUISER LJ120R-GKMEE(STD) 3.0L PRADO  STD SPE,4818000,;
,LAND CRUISER LJ120R-GKMEE(STD) 3.0L PRADO SPEC B,5264000,;
,LAND CRUISER LJ120R-GKMEE(STD) 3.0L SPEC A,5047000,;
,LAND CRUISER LJ150R-GKMEE(STD) 3.0L PRADO TX,5447000,;
,LAND CRUISER LJ78,4095000,;
,LAND CRUISER PRADO GX120,7980270,;
,LAND CRUISER PRADO GX120,8925350,;
,LAND CRUISER TRJ120R-GKMEK(A) 2.7L PRADO SPEC A,4900000,;
,LAND CRUISER TRJ120R-GKMEK(A) 2.7L PRADO SPEC B,5236000,;
,LAND CRUISER TRJ150R-GKMEE(A) 2.7L PRADO TX-L,5700000,;
,LAND CRUISER UZJ 200/100,9670000,;
,LAND CRUISER VDJ200R-GNMNZ-GX 5SPEED 200GX,8900000,;
,LAND CRUISER VDJ200R-GNMNZ-GX 6 SPEED 200GX,9954000,;
,LAND CRUISER VDJ200R-GNTEZ-VX 200 VX 6SPEED,11957000,;
,LAND CRUISER VDJ200R-GNTEZ-VX 200 VX 6SPEED,11957000,;
,LANDCRUISER HZJ76R-RKMRS,5789000,;
,LEXUS,8280000,;
,MARINO,1665000,;
,MARK II 1800,2342980,;
,MARK II 2000,2609100,;
,MARK X 2WD AUTO,4290460,;
,MARK X 4WD AUTO,4704340,;
,MARK X 4WD AUTO,5669480,;
,MARK X ZIO 2WD AUTO,4283820,;
,MARK X ZIO 2WD AUTO,5524710,;
,MARK X ZIO 4WD AUTO,4697450,;
,MIRAGE,2609100,;
,OPA,2600000,;
,PREMIO/ALLION 1490,2195000,;
,PREMIO/ALLION 1800,2333900,;
,PREMIO/ALLION 2000,2609000,;
,PRIUS 2000,3500000,;
,PROBOX 1290,1519430,;
,PROBOX 1360CC,1601880,;
,PROBOX 1490CC,1755000,;
,RAUM 1290CC,1670270,;
,RAUM/ALLEX/RUNX 1490,1929220,;
,RAV4 ACA30R-AWMXKW 2.0L AUTO -5 DOOR SUV,4369000,;
,RAV4 ACA30R-AWMXKW 2.0L MANUAL -5 DOOR SUV,4209000,;
,RUSH,1699640,;
,SIENTA,1772990,;
,SPACIO 1600,1929220,;
,SPACIO 1880,2057720,;
,SPRINTER 1300CC,1562080,;
,SPRINTER 1490CC,1750000,;
,SPRINTER 1590CC,1865500,;
,SPRINTER VAN,2350000,;
,SUCCEED 1490CC,1759550,:;
,SUCCEED 1990CC,2350000,;
,TOWN ACE 1780,1918810,;
,TOWN ACE 2000,2155960,;
,TOWN ACE 2180,2350000,;
,VEROSSA,2609100,;
,VIOS,2195000,;
,VISTA SAL,2350000,;
,VISTA SW,2350000,;
,VITZ/PLATZ/IST/SCION 1.3L,1670000,;
,VITZ/PLATZ/IST/SCION 1L,1280760,;
,VOLTZ,2600000,;
,WISH,2116000,TOYOTA:;
VAUXHALL:;,VAUXHALL BRAVA ,2920720,;
,VAUXHALL VECTRA CDTI SRI AUTO,2686940,VAUXHALL:;
VOLKSWAGEN:;,BEETLE 2.0,3000000,;
,CADDY VAN 1.6 ,1695000,;
,CADDY COMBI 1.6,1895000,;
,CADDY DELIVERY,1305000,;
,CADDY 1.6 VAN,1850000,;
,CADDY VAN 2.0 SDI PANEL VAN MANUAL,2250000,;
,CADDY VAN 2.0 SDI PANEL VAN MANUAL AC,2450000,;
,CADDY 1.6 VAN AC,1950000,;
,VW CITI COM 1.4I,1012500,;
,VW CITI COM 1.4I A/C,1147500,;
,GOLF V COMFORT LINE MANUAL,1935000,;
,GOLF VI COMFORT LINE MANUAL,2950000,;
,GOLF VI COMFORT LINE AUTO,3250000,;
,GOLF IV 1.6 MANUAL,2500000,;
,GOLF GTI,2407500,;
,JETTA 1.6 COMFORT LINE AUTO,3150000,;
,JETTA 1.6 SAL AUTO,2625000,;
,JETTA 1.9 TDI,2695000,;
,JJETTA IV 1.6 AUTOMATIC,2625000,;
,JETTA V 1.6 AUTOMATIC,2800000,;
,JETTA IV 1.9 TDI,2825000,;
,JETTA V 2.0 TDI AUTO,3980000,;
,JETTA/BORA  IV 2.0 ,2650000,;
,MULTIVAN HIGHLINE 2.5 TDI MANUAL,6300000,;
,MULTIVAN HIGHLINE 2.5 TDI AUTO,6500000,;
,PASSAT 1.8 TSI COMFORTLINE AUTO,3995000,;
,PASSAT 1.8 TSI COMFORTLINE AUTO LEATHER PKG,4295000,;
,PASSAT CC 1.8 TSI AUTO LEATHER PKG,4700000,;
,PASSAT SW 1.8 FSI AUTO ,4613250,;
,PASSAT 2.0 FSI AUTO,3750000,;
,PASSAT 2.0 FSI MANUAL,3495000,;
,PASSAT 2.0 FSI AUTO LEATHER,4250000,;
,PASSAT 2.0 TDI AUTO,3995000,;
,PASSAT 2.0 TDI MANUAL,3795000,;
,PASSAT 2.0 HL AUTO,4450000,;
,PASSAT COMFORT LINE,3145500,;
,PASSAT VARIANT,3325500,;
,POLO 1.2 TL MANUAL,1750000,;
,POLO CLASSIC 1.4,1395000,;
,TIGUAN 2.0 TSI TRACK AND FIELD MANUAL FABRIC,3950000,;
,TIGUAN 2.0 TSI TRACK AND FIELD AUTO FABRIC,4250000,;
,TIGUAN 2.0 TDI TRACK AND FIELD AUTO FABRIC,4395000,;
,TOUAREG 2.5 R5 TDI TRACK AND FIELD AUTO FABRIC,6950000,;
,TOUAREG 2.5 TDI 4X4 AUTO/LEATHER,6750000,;
,TOUAREG 2.5 TDI 4X4 MANUAL/CLOTH,5995000,;
,TOUAREG 3.0 V6 TDI AUTO,7750000,;
,TOUREG 3.6 V6 FSI AUTO,8250000,;
